θ,ω,θ_next,ω_next
2.616419570828571,1.6351770360516134,2.632771341189087,1.5859933483320126
2.6289449264859157,1.6078307161419325,2.645023233647335,1.5597140079244622
2.6472909188168554,1.5670740354397736,2.6629616591712533,1.5205337195029751
2.6560373213570996,1.5022339207740938,2.6710596605648407,1.4564506923635676
2.669884127857189,1.4598594667214646,2.6844827225244035,1.4152819545143902
2.693469730576899,1.425753778488656,2.7077272683617855,1.3832495441244645
2.7130220371945515,1.3536468903807934,2.7265585060983595,1.31287936387474
2.728179078430165,1.305274098406413,2.741231819414229,1.2658636339241995
2.7530429544958985,1.2673347995541375,2.7657163024914397,1.2301699462001279
2.753376447991876,1.2322873183918104,2.765699321175794,1.195152744169534
2.757264997488999,1.2051100349918173,2.7693160978389173,1.1683288207848896
2.7799080787815336,1.1638031385218053,2.7915461101667516,1.1290904220413893
2.803631191018771,1.1278964228544035,2.814910155247315,1.0953699395306837
2.800735186547551,1.093132160317112,2.811666508150722,1.0603377864332362
2.816608167873554,1.0642036987447185,2.8272502048610013,1.0328809491341118
2.8284436806101603,1.0291453152953591,2.8387351337631137,0.9989250225113265
2.832649222767015,0.9929189038165984,2.842578411805181,0.9630913771047167
2.8575790261637612,0.9583795700559957,2.867162821864321,0.9308908973703086
2.872415133692877,0.9388184704501468,2.8818033183973784,0.9127298874947128
2.8910507253076476,0.9081169302969111,2.9001318946106167,0.883795095010054
2.903471180875524,0.8886863641050229,2.912358044516574,0.8655467790790246
2.9335851234024646,0.8595093203122086,2.942180216605587,0.8392506117861398
2.945620189994892,0.862825668321102,2.954248446678103,0.8437235895926911
2.9539102707291214,0.84426382557723,2.9623529089848937,0.8259600842936995
2.9625368531141594,0.8242512944764747,2.9707793660589243,0.80677963061825
2.9693009785323756,0.799187519081645,2.977292853723192,0.782369201826713
2.9774673087323094,0.7881181246750686,2.98534848997906,0.7720896154720978
2.9936700202221607,0.7741068369093418,3.001411088591254,0.7596484889291002
2.990627052581089,0.7709385113463281,2.9983364376945523,0.7561849756053932
2.9976364975554572,0.7527778520572835,3.00516427607603,0.7387044788930548
3.0062904384233846,0.7277141287467261,3.013567579710852,0.714481442283518
2.9997420193034783,0.7323395231507026,3.0070654145349853,0.7184705961836202
3.0073189601406582,0.72845189391767,3.014603479079835,0.7153191902705225
3.006799088757586,0.7194411261362385,3.0139935000189486,0.7062578839377882
3.0130415829550516,0.7231098360238282,3.02027268131529,0.7105336805111965
3.0087018188512147,0.7103058679710479,3.015804877530925,0.6973076141918435
3.014026030679966,0.6944196787888838,3.020970227467855,0.6819393068113135
3.000756598553481,0.6953958625767374,3.0077105571792484,0.6816254732794523
3.0077256029060115,0.6791925644798034,3.0145175285508095,0.6660993945008249
3.0281313408115915,0.6555398424180733,3.0346867392357724,0.6444331537436188
3.052421604979258,0.6433802512559607,3.0588554074918175,0.6346441596067597
3.0557802507486085,0.622128862870215,3.062001539377311,0.6137209939567941
3.0533579855464987,0.6146030265822355,3.0595040158123212,0.6059584327181315
3.0735992320460417,0.6175196369205391,3.0797744284152473,0.6108546205505151
3.0769612877813994,0.6126519085523692,3.083087806866923,0.6063159848015321
3.0921131057085085,0.6169433529055348,3.0982825392375637,0.6120913896075119
3.105203066884692,0.6091030731689657,3.1112940976163816,0.605534042521168
3.131852388962679,0.6071417901063126,3.137923806863742,0.6061862852551229
3.1334729448682217,0.6198224045688397,3.1396711689139103,0.6190258698958655
3.123066855244281,0.6117345067861626,3.1291842003121424,0.6099172299224431
3.1335245376254046,0.6085299204897622,3.139609836830302,0.6077384469004832
3.1524913680878752,0.6103092453035883,3.158594460540911,0.6113783880297423
3.1671339788093147,0.6064393479414526,3.1731983722887294,0.608944679528697
3.172893740602847,0.6116785979622609,3.1790105265824695,0.6147487332093112
3.1875811864014807,0.6321600943104797,3.1939027873445855,0.6366699792937432
3.17930731185598,0.6342460001240626,3.1856497718572205,0.6379449310640152
3.2031582063694315,0.6470128446126122,3.2096283348155574,0.6530486107420849
3.225357185075132,0.6451829975319784,3.2318090150504517,0.6533906919976251
3.232762020132659,0.6481319906415488,3.2392433400390743,0.6570633208397129
3.2441580100171503,0.6623857235602459,3.2507818672527526,0.6724297534388051
3.24613153380227,0.6928083906230008,3.2530596177085,0.7030449860760701
3.2652126298721873,0.6985575704668737,3.272198205576856,0.7106538261638953
3.2612680296354317,0.7083416731560407,3.2683514463669923,0.7200538234763102
3.2639417458925783,0.7392866184955688,3.271334612077534,0.7512591421519015
3.278773165001049,0.7562583207185272,3.2863357482082343,0.7696735605618257
3.305175176147936,0.757314106199152,3.3127483172099277,0.7732900777799027
3.3180445912057026,0.775837280636393,3.3258029640120665,0.7930575304851353
3.3180058247538855,0.783069324028309,3.3258365179941687,0.800285829925313
3.3254896635283826,0.8111189252181294,3.333600852780564,0.8290577122314405
3.3224392624840275,0.8180385476339196,3.3306196479603667,0.8356830529967186
3.327550690655113,0.8324246566304219,3.3358749372214174,0.8505621830004635
3.3331848029904307,0.8635126415622366,3.341819929406053,0.8821930547124214
3.3541518092687146,0.8842610780748006,3.362994420049463,0.9049564647791883
3.378572651532942,0.9126322527245624,3.3876989740601875,0.9356630037497261
3.3830122544190298,0.9424349615409495,3.3924366040344394,0.9658888369376832
3.4063256699987514,0.9567552967871809,3.415893222966623,0.9824233182524169
3.415678311003124,0.9994837149315294,3.4256731481524394,1.0260361316632434
3.420463077925097,1.0288142891826848,3.4307512208169237,1.055818265161412
3.420678335104614,1.0534751330361556,3.4312130864349757,1.080499409315593
3.420058416218806,1.0802473773809569,3.4308608899926156,1.1072131874630888
3.428673779953451,1.1100052733428867,3.43977383268688,1.1377826825244524
3.449946854712152,1.157410077991341,3.461520955492065,1.1871825327779768
3.4704377296110827,1.1943800669822766,3.4823815302809056,1.2260614821455615
3.473132214389509,1.2123939640259211,3.485256154029768,1.2443254290218255
3.487235274732147,1.2185557486100194,3.499420832218247,1.2517921622572792
3.492071529854978,1.2654949928036057,3.504726479783014,1.2991773934836641
3.501265990206085,1.3021544199728852,3.514287534405814,1.336682528965677
3.5128072577422436,1.339590241643018,3.5262031601586736,1.3751757786144534
3.52528606518985,1.3768950778112987,3.539055015967963,1.4136186040975276
3.5388739060504446,1.4076417973056172,3.552950324023501,1.445597940422599
3.544179476361485,1.4530364146901034,3.5587098405083863,1.4914719611673202
3.5486295341576546,1.4987760503942424,3.563617294661597,1.537612863663598
3.569453336247122,1.5418370423258745,3.5848717066703806,1.5825412126645764
3.585264440481595,1.5889993526016553,3.601154434007612,1.6311096253465327
3.597897514189041,1.637436633921189,3.6142718805282525,1.6806628337130365
3.5942704732357074,1.6749128423167001,3.6110196016588745,1.7178193500904022
3.593770121372443,1.7225903945710486,3.6109960253181534,1.7654527562939604
3.605027314257102,1.7748674495596235,3.6227759887526982,1.8187204174924925
3.623731654121571,1.8232473876382267,3.6419641279979533,1.8687339444088447
3.627535443014995,1.8624966695144722,3.6461604097101397,1.90831351073895
3.637327241392397,1.9015080104193036,3.65634232149659,1.948172016070948
3.651033513790871,1.9378693482517169,3.6704122072733885,1.9857116572422016
3.6629719342024325,1.982730898178678,3.682799243184219,2.03159221567958
3.6798269319119505,2.020215464149211,3.7000290865534424,2.0705035564033945
3.709828322746412,2.055181326875787,3.73038013601517,2.1079734315967547
3.7276441813577534,2.112459512996543,3.7487687764877187,2.166716243903902
3.7417410748295024,2.163702391383797,3.7633780987433405,2.2191058344022783
3.7613713348578455,2.2148387766348328,3.783519722624194,2.2718206540733537
3.7820278335085047,2.270243317483328,3.804730266683338,2.328862427122785
3.7974212842076702,2.3321302737161416,3.8207425869448315,2.3919532407696797
3.8039215283031105,2.3900661133524532,3.827822189436635,2.4503931969468495
3.8239323627639155,2.4461041562359886,3.8483934043262753,2.5079670556350497
3.853482337843466,2.5127077682628736,3.878609415526095,2.576793130572855
3.8754531547371776,2.5673100991937727,3.9011262557291153,2.6330117310403653
3.905222360815792,2.6280918603681025,3.931503279419473,2.695932703830365
3.924225031946977,2.693236185633942,3.9511573938033164,2.7624112411031403
3.9445050128772783,2.761274052928249,3.9721177534065606,2.831845437530808
3.958657240671498,2.8235488409332734,3.9868927290808305,2.895077482942806
3.9888731465339036,2.888244260526457,4.017755589139168,2.9617685232460014
4.0186222881155675,2.964828490145309,4.048270573017021,3.040251979594921
4.06209865971147,3.037197742377004,4.09247063713524,3.115276323737676
4.085171359466954,3.116269367583724,4.116334053142791,3.1956973669912982
4.110018940751959,3.2136808829545322,4.142155749581504,3.29451479962878
4.138817219814035,3.2966208355385502,4.17178342816942,3.3790217132634615
4.17108617510107,3.393908292330373,4.205025258024374,3.4779837333318686
4.192954196802917,3.5019781740170566,4.227973978543088,3.5871387728192925
4.236680296936182,3.588148693217668,4.272561783868359,3.6753564922910584
4.2520650233786,3.683645495143263,4.288901478330033,3.771534131786379
4.283360163985788,3.7644672152547862,4.321004836138336,3.853676429817749
4.321145436561455,3.8535144442092695,4.3596805810035475,3.944201573026261
4.373704355522164,3.9289423153858087,4.412993778676022,4.021469500660859
4.415318148974171,4.0289948879049104,4.4556080978532195,4.122797913469767
4.455208596091108,4.133694436945299,4.496545540460561,4.2285680264402385
4.4965462081355785,4.2553517906742195,4.539099726042321,4.351175502208665
4.537373762839069,4.3608256248083626,4.580982019087153,4.457427038347946
4.583699544771266,4.473366113652353,4.628433205907789,4.570654918475319
4.626443604792618,4.57724010570069,4.6722160058496245,4.674978015565767
4.669267913521646,4.65873774249203,4.715855290946567,4.756746551758265
4.699465813280455,4.776544605418685,4.747231259334642,4.874636413778128
4.751245356254173,4.873928076939216,4.799984637023565,4.971954029686172
4.7968884778006835,4.975385320613419,4.846642331006818,5.07313530385621
4.830840588079766,5.069102680590066,4.881531614885667,5.166515274966768
4.8796430836615325,5.173808497749302,4.931381168639025,5.270539571889852
4.9224889468324955,5.267014803498443,4.97515909486748,5.362957591448006
